XCoord,YCoord,OBJECTID,UNIQUEID,TIME
-80.39868435,25.52376940,450,Shark,2016-11-15 22:12:43.000001
-80.38521185,25.51645002,451,Shark,2016-11-15 22:17:43
-80.38638682,25.51808134,452,Shark,2016-11-15 22:22:43
-80.38653369,25.51828525,453,Shark,2016-11-15 22:27:43
-80.37325186,25.48282437,454,Shark,2016-11-15 22:32:43
-80.37299171,25.48304812,455,Shark,2016-11-15 22:37:43
-80.37169100,25.48416691,456,Shark,2016-11-15 22:42:43
-80.37143085,25.48439066,457,Shark,2016-11-15 22:47:43
-80.37117071,25.48461442,458,Shark,2016-11-15 22:52:43
-80.37091057,25.48483817,459,Shark,2016-11-15 22:57:43.000001
-80.37273157,25.48327188,460,Shark,2016-11-15 23:02:43
-80.37247143,25.48349564,461,Shark,2016-11-15 23:07:43
-80.37221128,25.48371940,462,Shark,2016-11-15 23:12:43
-80.37195114,25.48394315,463,Shark,2016-11-15 23:17:43
-80.39153377,25.51478728,464,Shark,2016-11-15 23:22:43
-80.39178778,25.51486853,465,Shark,2016-11-15 23:27:43
-80.38430778,25.51468752,466,Shark,2016-11-15 23:32:43
-80.38452626,25.51454512,467,Shark,2016-11-15 23:37:43
-80.38387083,25.51497232,468,Shark,2016-11-15 23:42:43.000001
-80.38408931,25.51482992,469,Shark,2016-11-15 23:47:43
-80.38343389,25.51525711,470,Shark,2016-11-15 23:52:43
-80.38365236,25.51511472,471,Shark,2016-11-15 23:57:43
-80.38352099,25.51569250,472,Shark,2016-11-16 00:02:43
-80.38343397,25.51546231,473,Shark,2016-11-15 00:07:43
-80.38369503,25.51615286,474,Shark,2016-11-15 00:12:43
-80.38360801,25.51592268,475,Shark,2016-11-15 00:17:43
-80.40306570,25.52465468,476,Shark,2016-11-15 00:22:43
-80.40322287,25.52445713,477,Shark,2016-11-15 00:27:43.000001
-80.40275135,25.52504978,478,Shark,2016-11-15 00:32:43
-80.40290852,25.52485223,479,Shark,2016-11-15 00:37:43
-80.40243701,25.52544488,480,Shark,2016-11-15 00:42:43
-80.40259418,25.52524733,481,Shark,2016-11-15 00:47:43
-80.38722926,25.51216018,482,Shark,2016-11-15 00:52:43
-80.38728923,25.51192306,483,Shark,2016-11-15 00:57:43
-80.38734920,25.51168595,484,Shark,2016-11-15 01:02:43
-80.38740917,25.51144883,485,Shark,2016-11-15 01:07:43
-80.38764958,25.51152227,486,Shark,2016-11-15 01:12:43.000001
-80.38789980,25.51161260,487,Shark,2016-11-15 01:17:43
-80.38815002,25.51170293,488,Shark,2016-11-15 01:22:43
-80.38840024,25.51179326,489,Shark,2016-11-15 01:27:43
-80.38865046,25.51188358,490,Shark,2016-11-15 01:32:43
-80.38890068,25.51197391,491,Shark,2016-11-15 01:37:43
-80.39419777,25.51288854,492,Shark,2016-11-15 01:42:43
-80.37013014,25.48550943,493,Shark,2016-11-15 01:47:43
-80.36986999,25.48573318,494,Shark,2016-11-15 01:52:43
-80.36960985,25.48595694,495,Shark,2016-11-15 01:57:43.000001
-80.36934971,25.48618069,496,Shark,2016-11-15 02:02:43
-80.36908956,25.48640444,497,Shark,2016-11-15 02:07:43
-80.36882942,25.48662819,498,Shark,2016-11-15 02:12:43
-80.36856928,25.48685194,499,Shark,2016-11-15 02:17:43
-80.36830913,25.48707569,500,Shark,2016-11-15 02:22:43
-80.39204179,25.51494978,501,Shark,2016-11-15 02:27:43
-80.39229580,25.51503103,502,Shark,2016-11-15 02:32:43
-80.39254982,25.51511228,503,Shark,2016-11-15 02:37:43
-80.39280383,25.51519353,504,Shark,2016-11-15 02:42:43.000001
-80.39101684,25.51487275,505,Shark,2016-11-15 02:47:43
-80.39127615,25.51480652,506,Shark,2016-11-15 02:52:43
-80.37065042,25.48506193,507,Shark,2016-11-15 02:57:43
-80.37039028,25.48528568,508,Shark,2016-11-15 03:02:43
-80.39912066,25.51486907,509,Shark,2016-11-15 03:07:43
-80.39887452,25.51477004,510,Shark,2016-11-15 03:12:43
-80.40030056,25.51581092,511,Shark,2016-11-15 03:17:43
-80.40013179,25.51562130,512,Shark,2016-11-15 03:22:43
-80.40063810,25.51619014,513,Shark,2016-11-15 03:27:43.000001
-80.40046933,25.51600053,514,Shark,2016-11-15 03:32:43
-80.39961296,25.51506712,515,Shark,2016-11-15 03:37:43
-80.39936681,25.51496810,516,Shark,2016-11-15 03:42:43
-80.39996301,25.51543169,517,Shark,2016-11-15 03:47:43
-80.39979424,25.51524208,518,Shark,2016-11-15 03:52:43
-80.39115212,25.52417825,519,Shark,2016-11-15 03:57:43
-80.38926906,25.52428046,520,Shark,2016-11-15 04:02:43
-80.36816397,25.48732618,521,Shark,2016-11-15 04:07:43
-80.36795366,25.48759877,522,Shark,2016-11-15 04:12:43.000001
-80.38508735,25.51983570,523,Shark,2016-11-15 04:17:43
-80.40207306,25.52582742,524,Shark,2016-11-15 04:22:43
-80.40233378,25.52576586,525,Shark,2016-11-15 04:27:43
-80.38660858,25.51599869,526,Shark,2016-11-15 04:32:43
-80.40151618,25.51995731,527,Shark,2016-11-15 04:37:43
-80.40158831,25.52019164,528,Shark,2016-11-15 04:42:43
-80.36206969,25.47852209,529,Shark,2016-11-15 04:47:43
-80.36242890,25.47853024,530,Shark,2016-11-15 04:52:43
-80.36278811,25.47853839,531,Shark,2016-11-15 04:57:43.000001
-80.36314733,25.47854654,532,Shark,2016-11-15 05:02:43
-80.36350654,25.47855468,533,Shark,2016-11-15 05:07:43
-80.36386575,25.47856283,534,Shark,2016-11-15 05:12:43
-80.39685875,25.52705872,535,Shark,2016-11-15 05:17:43
-80.39711946,25.52699716,536,Shark,2016-11-15 05:22:43
-80.39633731,25.52718185,537,Shark,2016-11-15 05:27:43
-80.39659803,25.52712029,538,Shark,2016-11-15 05:32:43
-80.39581588,25.52730498,539,Shark,2016-11-15 05:37:43
-80.39607660,25.52724342,540,Shark,2016-11-15 05:42:43.000001
-80.39529445,25.52742811,541,Shark,2016-11-15 05:47:43
-80.39555517,25.52736655,542,Shark,2016-11-15 05:52:43
-80.39477302,25.52755124,543,Shark,2016-11-15 05:57:43
-80.39503374,25.52748968,544,Shark,2016-11-15 06:02:43
-80.38600090,25.52800915,545,Shark,2016-11-15 06:07:43
-80.39998734,25.52631995,546,Shark,2016-11-15 06:12:43
-80.39222861,25.51209631,547,Shark,2016-11-15 06:17:43
-80.40024805,25.52625838,548,Shark,2016-11-15 06:22:43
-80.38813382,25.52772551,549,Shark,2016-11-15 06:27:43.000001
-80.38786720,25.52776097,550,Shark,2016-11-15 06:32:43
-80.38760059,25.52779642,551,Shark,2016-11-15 06:37:43
-80.38733397,25.52783188,552,Shark,2016-11-15 06:42:43
-80.38706736,25.52786733,553,Shark,2016-11-15 06:47:43
-80.40166044,25.52042597,554,Shark,2016-11-15 06:52:43
-80.38653413,25.52793824,555,Shark,2016-11-15 06:57:43
-80.38626751,25.52797370,556,Shark,2016-11-15 07:02:43
-80.39599427,25.52391541,557,Shark,2016-11-15 07:07:43
-80.39572526,25.52393002,558,Shark,2016-11-15 07:12:43.000001
-80.39665748,25.51477407,559,Shark,2016-11-15 07:17:43
-80.39690770,25.51486440,560,Shark,2016-11-15 07:22:43
-80.39940814,25.51730599,561,Shark,2016-11-15 07:27:43
-80.39915412,25.51722474,562,Shark,2016-11-15 07:32:43
-80.39890011,25.51714349,563,Shark,2016-11-15 07:37:43
-80.39864610,25.51706224,564,Shark,2016-11-15 07:42:43
-80.39815880,25.51531603,565,Shark,2016-11-15 07:47:43
-80.39840902,25.51540636,566,Shark,2016-11-15 07:52:43
-80.39865924,25.51549668,567,Shark,2016-11-15 07:57:43.000001
-80.39890946,25.51558701,568,Shark,2016-11-15 08:02:43
-80.39715792,25.51495472,569,Shark,2016-11-15 08:07:43
-80.39740814,25.51504505,570,Shark,2016-11-15 08:12:43
-80.39765836,25.51513538,571,Shark,2016-11-15 08:17:43
-80.39790858,25.51522570,572,Shark,2016-11-15 08:22:43
-80.40194895,25.52136328,573,Shark,2016-11-15 08:27:43
-80.40202108,25.52159760,574,Shark,2016-11-15 08:32:43
-80.39149018,25.51179923,575,Shark,2016-11-15 08:37:43
-80.39173632,25.51189826,576,Shark,2016-11-15 08:42:43.000001
-80.38770866,25.51991655,577,Shark,2016-11-15 08:47:43
-80.38756179,25.51971264,578,Shark,2016-11-15 08:52:43
-80.38741492,25.51950873,579,Shark,2016-11-15 08:57:43
-80.38726805,25.51930481,580,Shark,2016-11-15 09:02:43
-80.38765501,25.52436807,581,Shark,2016-11-15 09:07:43
-80.38792402,25.52435347,582,Shark,2016-11-15 09:12:43
-80.38682743,25.51869308,583,Shark,2016-11-15 09:17:43
-80.38668056,25.51848916,584,Shark,2016-11-15 09:22:43
-80.38674073,25.52420893,585,Shark,2016-11-15 09:27:43.000001
-80.38684798,25.52441187,586,Shark,2016-11-15 09:32:43
-80.38711699,25.52439727,587,Shark,2016-11-15 09:37:43
-80.38738600,25.52438267,588,Shark,2016-11-15 09:42:43
-80.38639265,25.52328826,589,Shark,2016-11-15 09:47:43
-80.38647967,25.52351843,590,Shark,2016-11-15 09:52:43
-80.38656669,25.52374860,591,Shark,2016-11-15 09:57:43
-80.38665371,25.52397876,592,Shark,2016-11-15 10:02:43
-80.38976962,25.51112751,593,Shark,2016-11-15 10:07:43
-80.38955115,25.51126991,594,Shark,2016-11-15 10:12:43.000001
-80.39025945,25.51130409,595,Shark,2016-11-15 10:17:43
-80.39001331,25.51120506,596,Shark,2016-11-15 10:22:43
-80.39075174,25.51150214,597,Shark,2016-11-15 10:27:43
-80.39050560,25.51140311,598,Shark,2016-11-15 10:32:43
-80.39211406,25.52533721,599,Shark,2016-11-15 10:37:43
-80.39188512,25.52520891,600,Shark,2016-11-15 10:42:43
-80.39165618,25.52508061,601,Shark,2016-11-15 10:47:43
-80.39142725,25.52495230,602,Shark,2016-11-15 10:52:43
-80.39119831,25.52482400,603,Shark,2016-11-15 10:57:43.000001
-80.39096938,25.52469569,604,Shark,2016-11-15 11:02:43
-80.39074044,25.52456739,605,Shark,2016-11-15 11:07:43
-80.39051150,25.52443908,606,Shark,2016-11-15 11:12:43
-80.39028257,25.52431078,607,Shark,2016-11-15 11:17:43
-80.39005363,25.52418247,608,Shark,2016-11-15 11:22:43
-80.40448369,25.52294915,609,Shark,2016-11-15 11:27:43
-80.40444055,25.52270909,610,Shark,2016-11-15 11:32:43
-80.38634927,25.51606492,611,Shark,2016-11-15 11:37:43
-80.40218146,25.52357957,612,Shark,2016-11-15 11:42:43.000001
-80.36012940,25.48962813,613,Shark,2016-11-15 11:47:43
-80.39276617,25.52409064,614,Shark,2016-11-15 11:52:43
-80.35999551,25.48932713,615,Shark,2016-11-15 11:57:43
-80.40245047,25.52356497,616,Shark,2016-11-15 12:02:43
-80.40510892,25.52208650,617,Shark,2016-11-15 12:07:43
-80.40495175,25.52228405,618,Shark,2016-11-15 12:12:43
-80.39483592,25.51584352,619,Shark,2016-11-15 12:17:43
-80.39458191,25.51576227,620,Shark,2016-11-15 12:22:43
-80.39534395,25.51600602,621,Shark,2016-11-15 12:27:43.000001
-80.38583065,25.51619738,622,Shark,2016-11-15 12:32:43
-80.39508994,25.51592477,623,Shark,2016-11-15 12:37:43
-80.39381988,25.51551852,624,Shark,2016-11-15 12:42:43
-80.39356586,25.51543728,625,Shark,2016-11-15 12:47:43
-80.35932608,25.48782215,626,Shark,2016-11-15 12:52:43
-80.35919220,25.48752115,627,Shark,2016-11-15 12:57:43
-80.35905831,25.48722015,628,Shark,2016-11-15 13:02:43
-80.35892443,25.48691915,629,Shark,2016-11-15 13:07:43
-80.35986163,25.48902614,630,Shark,2016-11-15 13:12:43.000001
-80.35972774,25.48872514,631,Shark,2016-11-15 13:17:43
-80.35959386,25.48842414,632,Shark,2016-11-15 13:22:43
-80.35945997,25.48812315,633,Shark,2016-11-15 13:27:43
-80.40474252,25.52438950,634,Shark,2016-11-15 13:32:43
-80.40469938,25.52414944,635,Shark,2016-11-15 13:37:43
-80.40482879,25.52486961,636,Shark,2016-11-15 13:42:43
-80.40478565,25.52462956,637,Shark,2016-11-15 13:47:43
-80.40456996,25.52342927,638,Shark,2016-11-15 13:52:43
-80.40452682,25.52318921,639,Shark,2016-11-15 13:57:43.000001
-80.40465624,25.52390939,640,Shark,2016-11-15 14:02:43
-80.40461310,25.52366933,641,Shark,2016-11-15 14:07:43
-80.39020548,25.52338298,642,Shark,2016-11-15 14:12:43
-80.39035235,25.52358689,643,Shark,2016-11-15 14:17:43
-80.39049922,25.52379079,644,Shark,2016-11-15 14:22:43
-80.39064609,25.52399469,645,Shark,2016-11-15 14:27:43
-80.38961799,25.52256736,646,Shark,2016-11-15 14:32:43
-80.38976486,25.52277126,647,Shark,2016-11-15 14:37:43
-80.38991173,25.52297517,648,Shark,2016-11-15 14:42:43.000001
-80.39005860,25.52317908,649,Shark,2016-11-15 14:47:43
-80.38738651,25.51579999,650,Shark,2016-11-15 14:52:43
-80.39093983,25.52440250,651,Shark,2016-11-15 14:57:43
-80.38595755,25.52213742,652,Shark,2016-11-15 15:02:43
-80.38587053,25.52190725,653,Shark,2016-11-15 15:07:43
-80.38613159,25.52259776,654,Shark,2016-11-15 15:12:43
-80.38604457,25.52236759,655,Shark,2016-11-15 15:17:43
-80.38560947,25.52121674,656,Shark,2016-11-15 15:22:43
-80.38552245,25.52098657,657,Shark,2016-11-15 15:27:43.000001
-80.38578351,25.52167708,658,Shark,2016-11-15 15:32:43
-80.38569649,25.52144691,659,Shark,2016-11-15 15:37:43
-80.38630563,25.52305809,660,Shark,2016-11-15 15:42:43
-80.38621861,25.52282793,661,Shark,2016-11-15 15:47:43
-80.39330419,25.52406143,662,Shark,2016-11-15 15:52:43
-80.40350722,25.51941348,663,Shark,2016-11-15 15:57:43
-80.38764582,25.51573376,664,Shark,2016-11-15 16:02:43
-80.40367599,25.51960308,665,Shark,2016-11-15 16:07:43
-80.38686789,25.51593246,666,Shark,2016-11-15 16:12:43.000001
-80.37149822,25.48057808,667,Shark,2016-11-15 16:17:43
-80.37127117,25.48032666,668,Shark,2016-11-15 16:22:43
-80.37195230,25.48108091,669,Shark,2016-11-15 16:27:43
-80.37172526,25.48082950,670,Shark,2016-11-15 16:32:43
-80.37240639,25.48158375,671,Shark,2016-11-15 16:37:43
-80.37217935,25.48133233,672,Shark,2016-11-15 16:42:43
-80.37286048,25.48208657,673,Shark,2016-11-15 16:47:43
-80.37263344,25.48183516,674,Shark,2016-11-15 16:52:43
-80.37331457,25.48258940,675,Shark,2016-11-15 16:57:43.000001
-80.37308752,25.48233799,676,Shark,2016-11-15 17:02:43
-80.39142113,25.52416364,677,Shark,2016-11-15 17:07:43
-80.39169014,25.52414904,678,Shark,2016-11-15 17:12:43
-80.39088311,25.52419285,679,Shark,2016-11-15 17:17:43
-80.38395609,25.51684340,680,Shark,2016-11-15 17:22:43
-80.38404311,25.51707358,681,Shark,2016-11-15 17:27:43
-80.40185147,25.52589873,682,Shark,2016-11-15 17:32:43
-80.40159632,25.52597701,683,Shark,2016-11-15 17:37:43
-80.38430417,25.51776412,684,Shark,2016-11-15 17:42:43.000001
-80.38439119,25.51799429,685,Shark,2016-11-15 17:47:43
-80.38413013,25.51730376,686,Shark,2016-11-15 17:52:43
-80.38421715,25.51753394,687,Shark,2016-11-15 17:57:43
-80.40032057,25.52636843,688,Shark,2016-11-15 18:02:43
-80.40006542,25.52644671,689,Shark,2016-11-15 18:07:43
-80.39981027,25.52652500,690,Shark,2016-11-15 18:12:43
-80.39955512,25.52660328,691,Shark,2016-11-15 18:17:43
-80.40134117,25.52605530,692,Shark,2016-11-15 18:22:43
-80.40108602,25.52613358,693,Shark,2016-11-15 18:27:43.000001
-80.40083087,25.52621186,694,Shark,2016-11-15 18:32:43
-80.40057572,25.52629015,695,Shark,2016-11-15 18:37:43
-80.38716928,25.51239730,696,Shark,2016-11-15 18:42:43
-80.38710931,25.51263442,697,Shark,2016-11-15 18:47:43
-80.38704934,25.51287154,698,Shark,2016-11-15 18:52:43
-80.38698937,25.51310865,699,Shark,2016-11-15 18:57:43
-80.38692939,25.51334577,700,Shark,2016-11-15 19:02:43
-80.38686942,25.51358289,701,Shark,2016-11-15 19:07:43
-80.38680945,25.51382000,702,Shark,2016-11-15 19:12:43.000001
-80.38674948,25.51405712,703,Shark,2016-11-15 19:17:43
-80.38668950,25.51429423,704,Shark,2016-11-15 19:22:43
-80.38662953,25.51453134,705,Shark,2016-11-15 19:27:43
-80.38712720,25.51586623,706,Shark,2016-11-15 19:32:43
-80.40266336,25.51846544,707,Shark,2016-11-15 19:37:43
-80.39079296,25.52419860,708,Shark,2016-11-15 19:42:43
-80.39320873,25.52792063,709,Shark,2016-11-15 19:47:43
-80.39346944,25.52785906,710,Shark,2016-11-15 19:52:43
-80.39373016,25.52779750,711,Shark,2016-11-15 19:57:43.000001
-80.39399087,25.52773593,712,Shark,2016-11-15 20:02:43
-80.39216586,25.52816688,713,Shark,2016-11-15 20:07:43
-80.39242658,25.52810532,714,Shark,2016-11-15 20:12:43
-80.39268729,25.52804376,715,Shark,2016-11-15 20:17:43
-80.39294801,25.52798219,716,Shark,2016-11-15 20:22:43
-80.38920167,25.51533637,717,Shark,2016-11-15 20:27:43
-80.38894236,25.51540260,718,Shark,2016-11-15 20:32:43
-80.38868305,25.51546884,719,Shark,2016-11-15 20:37:43
-80.38842375,25.51553507,720,Shark,2016-11-15 20:42:43.000001
-80.39425159,25.52767437,721,Shark,2016-11-15 20:47:43
-80.39451230,25.52761281,722,Shark,2016-11-15 20:52:43
-80.38972029,25.51520391,723,Shark,2016-11-15 20:57:43
-80.38946098,25.51527014,724,Shark,2016-11-15 21:02:43
-80.39407389,25.51559977,725,Shark,2016-11-15 21:07:43
-80.39641307,25.51377978,726,Shark,2016-11-15 21:12:43
-80.39665922,25.51387881,727,Shark,2016-11-15 21:17:43
-80.39690536,25.51397783,728,Shark,2016-11-15 21:22:43
-80.39715151,25.51407686,729,Shark,2016-11-15 21:27:43.000001
-80.39739765,25.51417589,730,Shark,2016-11-15 21:32:43
-80.39764380,25.51427491,731,Shark,2016-11-15 21:37:43
-80.39788994,25.51437394,732,Shark,2016-11-15 21:42:43
-80.39813609,25.51447297,733,Shark,2016-11-15 21:47:43
-80.39838223,25.51457199,734,Shark,2016-11-15 21:52:43
-80.39862838,25.51467102,735,Shark,2016-11-15 21:57:43
-80.38947112,25.52236345,736,Shark,2016-11-15 22:02:43
-80.39991033,25.51594831,737,Shark,2016-11-15 22:07:43
-80.39966011,25.51585799,738,Shark,2016-11-15 22:12:43.000001
-80.40041077,25.51612896,739,Shark,2016-11-15 22:17:43
-80.40016055,25.51603864,740,Shark,2016-11-15 22:22:43
-80.40091121,25.51630961,741,Shark,2016-11-15 22:27:43
-80.40066099,25.51621929,742,Shark,2016-11-15 22:32:43
-80.40141165,25.51649027,743,Shark,2016-11-15 22:37:43
-80.40116143,25.51639994,744,Shark,2016-11-15 22:42:43
-80.36631084,25.48972810,745,Shark,2016-11-15 22:47:43
-80.36651619,25.48946194,746,Shark,2016-11-15 22:52:43
-80.36590013,25.49026043,747,Shark,2016-11-15 22:57:43.000001
-80.36610549,25.48999427,748,Shark,2016-11-15 23:02:43
-80.36713225,25.48866344,749,Shark,2016-11-15 23:07:43
-80.36733760,25.48839728,750,Shark,2016-11-15 23:12:43
-80.39940990,25.51576766,751,Shark,2016-11-15 23:17:43
-80.39915968,25.51567733,752,Shark,2016-11-15 23:22:43
-80.38531203,25.51632984,753,Shark,2016-11-15 23:27:43
-80.38873676,25.52134391,754,Shark,2016-11-15 23:32:43
-80.38557134,25.51626361,755,Shark,2016-11-15 23:37:43
-80.35948361,25.48026434,756,Shark,2016-11-15 23:42:43.000001
-80.35935663,25.48056778,757,Shark,2016-11-15 23:47:43
-80.36027362,25.47848135,758,Shark,2016-11-15 23:52:43
-80.36011854,25.47874711,759,Shark,2016-11-15 23:57:43
-80.36099205,25.47849765,760,Shark,2016-11-16 00:02:43
-80.36063284,25.47848950,761,Shark,2016-11-15 00:07:43
-80.35973759,25.47965745,762,Shark,2016-11-15 00:12:43
-80.35961060,25.47996089,763,Shark,2016-11-15 00:17:43
-80.35999156,25.47905056,764,Shark,2016-11-15 00:22:43
-80.35986457,25.47935400,765,Shark,2016-11-15 00:27:43.000001
-80.39518725,25.52395922,766,Shark,2016-11-15 00:32:43
-80.39303518,25.52407603,767,Shark,2016-11-15 00:37:43
-80.38840043,25.52769006,768,Shark,2016-11-15 00:42:43
-80.38866705,25.52765460,769,Shark,2016-11-15 00:47:43
-80.38946689,25.52754824,770,Shark,2016-11-15 00:52:43
-80.38973351,25.52751278,771,Shark,2016-11-15 00:57:43
-80.38893366,25.52761915,772,Shark,2016-11-15 01:02:43
-80.38920028,25.52758369,773,Shark,2016-11-15 01:07:43
-80.39053335,25.52740642,774,Shark,2016-11-15 01:12:43.000001
-80.39079997,25.52737096,775,Shark,2016-11-15 01:17:43
-80.39000012,25.52747733,776,Shark,2016-11-15 01:22:43
-80.39026674,25.52744187,777,Shark,2016-11-15 01:27:43
-80.40283213,25.51865505,778,Shark,2016-11-15 01:32:43
-80.40300090,25.51884466,779,Shark,2016-11-15 01:37:43
-80.40316968,25.51903426,780,Shark,2016-11-15 01:42:43
-80.40333845,25.51922387,781,Shark,2016-11-15 01:47:43
-80.39440551,25.51396113,782,Shark,2016-11-15 01:52:43
-80.39415529,25.51387080,783,Shark,2016-11-15 01:57:43.000001
-80.40384476,25.51979269,784,Shark,2016-11-15 02:02:43
-80.40401353,25.51998229,785,Shark,2016-11-15 02:07:43
-80.39540638,25.51432244,786,Shark,2016-11-15 02:12:43
-80.39515617,25.51423211,787,Shark,2016-11-15 02:17:43
-80.39490595,25.51414178,788,Shark,2016-11-15 02:22:43
-80.39465573,25.51405146,789,Shark,2016-11-15 02:27:43
-80.39640726,25.51468375,790,Shark,2016-11-15 02:32:43
-80.39615704,25.51459342,791,Shark,2016-11-15 02:37:43
-80.39590682,25.51450309,792,Shark,2016-11-15 02:42:43.000001
-80.39565660,25.51441276,793,Shark,2016-11-15 02:47:43
-80.38932425,25.52215955,794,Shark,2016-11-15 02:52:43
-80.39616693,25.51368075,795,Shark,2016-11-15 02:57:43
-80.39592078,25.51358173,796,Shark,2016-11-15 03:02:43
-80.38814928,25.52052828,797,Shark,2016-11-15 03:07:43
-80.38829615,25.52073219,798,Shark,2016-11-15 03:12:43
-80.38844302,25.52093610,799,Shark,2016-11-15 03:17:43
-80.38858989,25.52114001,800,Shark,2016-11-15 03:22:43
-80.39249716,25.52410524,801,Shark,2016-11-15 03:27:43.000001
-80.38888363,25.52154782,802,Shark,2016-11-15 03:32:43
-80.38903050,25.52175173,803,Shark,2016-11-15 03:37:43
-80.38917738,25.52195564,804,Shark,2016-11-15 03:42:43
-80.38519019,25.52022194,805,Shark,2016-11-15 03:47:43
-80.38525016,25.51998483,806,Shark,2016-11-15 03:52:43
-80.38531014,25.51974773,807,Shark,2016-11-15 03:57:43
-80.38537011,25.51951063,808,Shark,2016-11-15 04:02:43
-80.38495030,25.52117034,809,Shark,2016-11-15 04:07:43
-80.38501027,25.52093324,810,Shark,2016-11-15 04:12:43.000001
-80.38507025,25.52069614,811,Shark,2016-11-15 04:17:43
-80.38513022,25.52045904,812,Shark,2016-11-15 04:22:43
-80.38524597,25.52148804,813,Shark,2016-11-15 04:27:43
-80.38501703,25.52135973,814,Shark,2016-11-15 04:32:43
-80.40180469,25.52089462,815,Shark,2016-11-15 04:37:43
