XCoord,YCoord,OBJECTID,UNIQUEID,TIME
-80.37350827,25.48917556,1227,Hammer,2016-11-15 20:32:43
-80.37338000,25.48928911,1228,Hammer,2016-11-15 20:37:43
-80.37325173,25.48940267,1229,Hammer,2016-11-15 20:42:43.000001
-80.38021891,25.49634402,1230,Hammer,2016-11-15 20:47:43
-80.38008022,25.49624093,1231,Hammer,2016-11-15 20:52:43
-80.37389307,25.48883489,1232,Hammer,2016-11-15 20:57:43
-80.37376480,25.48894844,1233,Hammer,2016-11-15 21:02:43
-80.38086965,25.49625708,1234,Hammer,2016-11-15 21:07:43
-80.39943239,25.46837960,1235,Hammer,2016-11-15 21:12:43
-80.38056316,25.49640512,1236,Hammer,2016-11-15 21:17:43
-80.38038439,25.49638899,1237,Hammer,2016-11-15 21:22:43
-80.39925964,25.46833504,1238,Hammer,2016-11-15 21:27:43.000001
-80.38402624,25.47986350,1239,Hammer,2016-11-15 21:32:43
-80.38376162,25.49407669,1240,Hammer,2016-11-15 21:37:43
-80.38390067,25.49397400,1241,Hammer,2016-11-15 21:42:43
-80.38787428,25.47645647,1242,Hammer,2016-11-15 21:47:43
-80.38296613,25.49473295,1243,Hammer,2016-11-15 21:52:43
-80.38309996,25.49462477,1244,Hammer,2016-11-15 21:57:43
-80.38269757,25.49494843,1245,Hammer,2016-11-15 22:02:43
-80.38283185,25.49484069,1246,Hammer,2016-11-15 22:07:43
-80.38349317,25.49429202,1247,Hammer,2016-11-15 22:12:43.000001
-80.38362424,25.49418111,1248,Hammer,2016-11-15 22:17:43
-80.38323103,25.49451385,1249,Hammer,2016-11-15 22:22:43
-80.38336210,25.49440294,1250,Hammer,2016-11-15 22:27:43
-80.40038877,25.46881146,1251,Hammer,2016-11-15 22:32:43
-80.38558859,25.48702084,1252,Hammer,2016-11-15 22:37:43
-80.40025078,25.46871077,1253,Hammer,2016-11-15 22:42:43
-80.38477052,25.48765452,1254,Hammer,2016-11-15 22:47:43
-80.39492044,25.49883951,1255,Hammer,2016-11-15 22:52:43
-80.37674494,25.49386363,1256,Hammer,2016-11-15 22:57:43.000001
-80.37660903,25.49396969,1257,Hammer,2016-11-15 23:02:43
-80.37728861,25.49343941,1258,Hammer,2016-11-15 23:07:43
-80.37715269,25.49354546,1259,Hammer,2016-11-15 23:12:43
-80.37701678,25.49365152,1260,Hammer,2016-11-15 23:17:43
-80.37688086,25.49375757,1261,Hammer,2016-11-15 23:22:43
-80.37783228,25.49301518,1262,Hammer,2016-11-15 23:27:43
-80.37769636,25.49312124,1263,Hammer,2016-11-15 23:32:43
-80.37756044,25.49322729,1264,Hammer,2016-11-15 23:37:43
-80.37742453,25.49333335,1265,Hammer,2016-11-15 23:42:43.000001
-80.39893244,25.48710027,1266,Hammer,2016-11-15 23:47:43
-80.40542423,25.49344394,1267,Hammer,2016-11-15 23:52:43
-80.39672205,25.46863710,1268,Hammer,2016-11-15 23:57:43
-80.39656799,25.46872055,1269,Hammer,2016-11-16 00:02:43
-80.39641393,25.46880400,1270,Hammer,2016-11-15 00:07:43
-80.39626954,25.46889831,1271,Hammer,2016-11-15 00:12:43
-80.39614625,25.46901629,1272,Hammer,2016-11-15 00:17:43
-80.39602296,25.46913428,1273,Hammer,2016-11-15 00:22:43
-80.39589967,25.46925226,1274,Hammer,2016-11-15 00:27:43.000001
-80.39577638,25.46937025,1275,Hammer,2016-11-15 00:32:43
-80.39361107,25.49912668,1276,Hammer,2016-11-15 00:37:43
-80.39404753,25.49903095,1277,Hammer,2016-11-15 00:42:43
-80.39273816,25.49931813,1278,Hammer,2016-11-15 00:47:43
-80.39317461,25.49922240,1279,Hammer,2016-11-15 00:52:43
-80.39535690,25.49874378,1280,Hammer,2016-11-15 00:57:43
-80.39579336,25.49864806,1281,Hammer,2016-11-15 01:02:43
-80.39703017,25.46847019,1282,Hammer,2016-11-15 01:07:43
-80.39687611,25.46855364,1283,Hammer,2016-11-15 01:12:43.000001
-80.36270809,25.49929411,1284,Hammer,2016-11-15 01:17:43
-80.36260384,25.49942618,1285,Hammer,2016-11-15 01:22:43
-80.39116922,25.48268066,1286,Hammer,2016-11-15 01:27:43
-80.40965031,25.48341398,1287,Hammer,2016-11-15 01:32:43
-80.36208257,25.50008652,1288,Hammer,2016-11-15 01:37:43
-80.36200283,25.50022597,1289,Hammer,2016-11-15 01:42:43
-80.36199822,25.50038808,1290,Hammer,2016-11-15 01:47:43
-80.36199362,25.50055019,1291,Hammer,2016-11-15 01:52:43
-80.36249958,25.49955825,1292,Hammer,2016-11-15 01:57:43.000001
-80.36239533,25.49969031,1293,Hammer,2016-11-15 02:02:43
-80.36229108,25.49982238,1294,Hammer,2016-11-15 02:07:43
-80.36218682,25.49995445,1295,Hammer,2016-11-15 02:12:43
-80.40241392,25.48524580,1296,Hammer,2016-11-15 02:17:43
-80.40605077,25.49286286,1297,Hammer,2016-11-15 02:22:43
-80.38449783,25.48786575,1298,Hammer,2016-11-15 02:27:43
-80.40573750,25.49315340,1299,Hammer,2016-11-15 02:32:43
-80.38695622,25.49171081,1300,Hammer,2016-11-15 02:37:43
-80.40667731,25.49228179,1301,Hammer,2016-11-15 02:42:43.000001
-80.40636404,25.49257233,1302,Hammer,2016-11-15 02:47:43
-80.37845274,25.49452667,1303,Hammer,2016-11-15 02:52:43
-80.40920633,25.48347541,1304,Hammer,2016-11-15 02:57:43
-80.40479769,25.49402501,1305,Hammer,2016-11-15 03:02:43
-80.40698647,25.48378257,1306,Hammer,2016-11-15 03:07:43
-80.40448442,25.49431555,1307,Hammer,2016-11-15 03:12:43
-80.39285891,25.48524185,1308,Hammer,2016-11-15 03:17:43
-80.39272257,25.48534748,1309,Hammer,2016-11-15 03:22:43
-80.39260696,25.48547138,1310,Hammer,2016-11-15 03:27:43.000001
-80.39250467,25.48560286,1311,Hammer,2016-11-15 03:32:43
-80.39244129,25.48575461,1312,Hammer,2016-11-15 03:37:43
-80.39237210,25.48590360,1313,Hammer,2016-11-15 03:42:43
-80.39226224,25.48603193,1314,Hammer,2016-11-15 03:47:43
-80.39212579,25.48613743,1315,Hammer,2016-11-15 03:52:43
-80.38017820,25.48327044,1316,Hammer,2016-11-15 03:57:43
-80.38030647,25.48315687,1317,Hammer,2016-11-15 04:02:43
-80.39771914,25.47761811,1318,Hammer,2016-11-15 04:07:43
-80.39786287,25.47752079,1319,Hammer,2016-11-15 04:12:43.000001
-80.39687805,25.47822617,1320,Hammer,2016-11-15 04:17:43
-80.39701547,25.47812170,1321,Hammer,2016-11-15 04:22:43
-80.39313158,25.48503061,1322,Hammer,2016-11-15 04:27:43
-80.39299524,25.48513623,1323,Hammer,2016-11-15 04:32:43
-80.40076989,25.46915554,1324,Hammer,2016-11-15 04:37:43
-80.40089007,25.46927508,1325,Hammer,2016-11-15 04:42:43
-80.40051581,25.46892615,1326,Hammer,2016-11-15 04:47:43
-80.40064285,25.46904085,1327,Hammer,2016-11-15 04:52:43
-80.40116738,25.46969234,1328,Hammer,2016-11-15 04:57:43.000001
-80.40125981,25.46983143,1329,Hammer,2016-11-15 05:02:43
-80.40098250,25.46941417,1330,Hammer,2016-11-15 05:07:43
-80.40107494,25.46955325,1331,Hammer,2016-11-15 05:12:43
-80.39186524,25.49950958,1332,Hammer,2016-11-15 05:17:43
-80.40130842,25.46998335,1333,Hammer,2016-11-15 05:22:43
-80.40132399,25.47014494,1334,Hammer,2016-11-15 05:27:43
-80.39230170,25.49941385,1335,Hammer,2016-11-15 05:32:43
-80.39223945,25.48177262,1336,Hammer,2016-11-15 05:37:43
-80.39210353,25.48187869,1337,Hammer,2016-11-15 05:42:43.000001
-80.39196761,25.48198475,1338,Hammer,2016-11-15 05:47:43
-80.39183170,25.48209082,1339,Hammer,2016-11-15 05:52:43
-80.39278311,25.48134835,1340,Hammer,2016-11-15 05:57:43
-80.39264720,25.48145442,1341,Hammer,2016-11-15 06:02:43
-80.39251128,25.48156048,1342,Hammer,2016-11-15 06:07:43
-80.39237536,25.48166655,1343,Hammer,2016-11-15 06:12:43
-80.39169578,25.48219688,1344,Hammer,2016-11-15 06:17:43
-80.39155986,25.48230295,1345,Hammer,2016-11-15 06:22:43
-80.40876236,25.48353684,1346,Hammer,2016-11-15 06:27:43.000001
-80.37890767,25.49219577,1347,Hammer,2016-11-15 06:32:43
-80.39448398,25.49893523,1348,Hammer,2016-11-15 06:37:43
-80.36876235,25.49337710,1349,Hammer,2016-11-15 06:42:43
-80.36863408,25.49349065,1350,Hammer,2016-11-15 06:47:43
-80.36850581,25.49360421,1351,Hammer,2016-11-15 06:52:43
-80.36837754,25.49371776,1352,Hammer,2016-11-15 06:57:43
-80.36824928,25.49383131,1353,Hammer,2016-11-15 07:02:43
-80.36812101,25.49394487,1354,Hammer,2016-11-15 07:07:43
-80.36799274,25.49405842,1355,Hammer,2016-11-15 07:12:43.000001
-80.36786447,25.49417197,1356,Hammer,2016-11-15 07:17:43
-80.36773620,25.49428552,1357,Hammer,2016-11-15 07:22:43
-80.36760794,25.49439908,1358,Hammer,2016-11-15 07:27:43
-80.39622981,25.49855233,1359,Hammer,2016-11-15 07:32:43
-80.41180836,25.48621719,1360,Hammer,2016-11-15 07:37:43
-80.41158332,25.48656807,1361,Hammer,2016-11-15 07:42:43
-80.41175801,25.48545429,1362,Hammer,2016-11-15 07:47:43
-80.41187166,25.48584654,1363,Hammer,2016-11-15 07:52:43
-80.41090818,25.48762073,1364,Hammer,2016-11-15 07:57:43.000001
-80.41068314,25.48797161,1365,Hammer,2016-11-15 08:02:43
-80.41135827,25.48691896,1366,Hammer,2016-11-15 08:07:43
-80.41113323,25.48726984,1367,Hammer,2016-11-15 08:12:43
-80.41045810,25.48832249,1368,Hammer,2016-11-15 08:17:43
-80.41023305,25.48867337,1369,Hammer,2016-11-15 08:22:43
-80.38163457,25.49008358,1370,Hammer,2016-11-15 08:27:43
-80.38177092,25.48997797,1371,Hammer,2016-11-15 08:32:43
-80.38876167,25.49037334,1372,Hammer,2016-11-15 08:37:43
-80.38890055,25.49027045,1373,Hammer,2016-11-15 08:42:43.000001
-80.38848391,25.49057910,1374,Hammer,2016-11-15 08:47:43
-80.38862279,25.49047622,1375,Hammer,2016-11-15 08:52:43
-80.38820614,25.49078487,1376,Hammer,2016-11-15 08:57:43
-80.38834503,25.49068199,1377,Hammer,2016-11-15 09:02:43
-80.38272534,25.48923870,1378,Hammer,2016-11-15 09:07:43
-80.38287183,25.48088559,1379,Hammer,2016-11-15 09:12:43
-80.38245265,25.48944992,1380,Hammer,2016-11-15 09:17:43
-80.38258899,25.48934431,1381,Hammer,2016-11-15 09:22:43
-80.39225616,25.48183171,1382,Hammer,2016-11-15 09:27:43.000001
-80.38231630,25.48955553,1383,Hammer,2016-11-15 09:32:43
-80.38190727,25.48987236,1384,Hammer,2016-11-15 09:37:43
-80.38274356,25.48099916,1385,Hammer,2016-11-15 09:42:43
-80.37130888,25.49810643,1386,Hammer,2016-11-15 09:47:43
-80.37117298,25.49821250,1387,Hammer,2016-11-15 09:52:43
-80.37239609,25.49725788,1388,Hammer,2016-11-15 09:57:43
-80.37226019,25.49736395,1389,Hammer,2016-11-15 10:02:43
-80.37212428,25.49747002,1390,Hammer,2016-11-15 10:07:43
-80.37198838,25.49757609,1391,Hammer,2016-11-15 10:12:43.000001
-80.37185248,25.49768216,1392,Hammer,2016-11-15 10:17:43
-80.37171658,25.49778823,1393,Hammer,2016-11-15 10:22:43
-80.37158068,25.49789429,1394,Hammer,2016-11-15 10:27:43
-80.37144478,25.49800036,1395,Hammer,2016-11-15 10:32:43
-80.38979830,25.47475292,1396,Hammer,2016-11-15 10:37:43
-80.38967003,25.47486650,1397,Hammer,2016-11-15 10:42:43
-80.37761284,25.48554167,1398,Hammer,2016-11-15 10:47:43
-80.37774111,25.48542811,1399,Hammer,2016-11-15 10:52:43
-80.39031137,25.47429864,1400,Hammer,2016-11-15 10:57:43.000001
-80.39018311,25.47441221,1401,Hammer,2016-11-15 11:02:43
-80.39005484,25.47452578,1402,Hammer,2016-11-15 11:07:43
-80.38992657,25.47463935,1403,Hammer,2016-11-15 11:12:43
-80.37684323,25.48622303,1404,Hammer,2016-11-15 11:17:43
-80.37697150,25.48610947,1405,Hammer,2016-11-15 11:22:43
-80.37658670,25.48645015,1406,Hammer,2016-11-15 11:27:43
-80.37671497,25.48633659,1407,Hammer,2016-11-15 11:32:43
-80.37735631,25.48576879,1408,Hammer,2016-11-15 11:37:43
-80.37748457,25.48565523,1409,Hammer,2016-11-15 11:42:43.000001
-80.37709977,25.48599591,1410,Hammer,2016-11-15 11:47:43
-80.37722804,25.48588235,1411,Hammer,2016-11-15 11:52:43
-80.40476661,25.48408974,1412,Hammer,2016-11-15 11:57:43
-80.36592170,25.50214813,1413,Hammer,2016-11-15 12:02:43
-80.36606254,25.50204745,1414,Hammer,2016-11-15 12:07:43
-80.36620337,25.50194677,1415,Hammer,2016-11-15 12:12:43
-80.36634421,25.50184609,1416,Hammer,2016-11-15 12:17:43
-80.36648505,25.50174540,1417,Hammer,2016-11-15 12:22:43
-80.36662588,25.50164472,1418,Hammer,2016-11-15 12:27:43.000001
-80.36676672,25.50154404,1419,Hammer,2016-11-15 12:32:43
-80.36690756,25.50144335,1420,Hammer,2016-11-15 12:37:43
-80.38722473,25.48575348,1421,Hammer,2016-11-15 12:42:43
-80.37937109,25.49552371,1422,Hammer,2016-11-15 12:47:43
-80.36564002,25.50234950,1423,Hammer,2016-11-15 12:52:43
-80.36578086,25.50224882,1424,Hammer,2016-11-15 12:57:43
-80.39055631,25.48949413,1425,Hammer,2016-11-15 13:02:43
-80.39042024,25.48960002,1426,Hammer,2016-11-15 13:07:43
-80.39061245,25.48922103,1427,Hammer,2016-11-15 13:12:43.000001
-80.39064880,25.48936372,1428,Hammer,2016-11-15 13:17:43
-80.39038124,25.48897310,1429,Hammer,2016-11-15 13:22:43
-80.39050060,25.48909432,1430,Hammer,2016-11-15 13:27:43
-80.39013912,25.48873344,1431,Hammer,2016-11-15 13:32:43
-80.39026021,25.48885325,1432,Hammer,2016-11-15 13:37:43
-80.38990164,25.48849011,1433,Hammer,2016-11-15 13:42:43
-80.39001804,25.48861363,1434,Hammer,2016-11-15 13:47:43
-80.39144095,25.48246842,1435,Hammer,2016-11-15 13:52:43
-80.39157682,25.48236230,1436,Hammer,2016-11-15 13:57:43.000001
-80.39171269,25.48225618,1437,Hammer,2016-11-15 14:02:43
-80.39184856,25.48215006,1438,Hammer,2016-11-15 14:07:43
-80.39198442,25.48204395,1439,Hammer,2016-11-15 14:12:43
-80.39212029,25.48193783,1440,Hammer,2016-11-15 14:17:43
-80.39552981,25.46960622,1441,Hammer,2016-11-15 14:22:43
-80.39565310,25.46948823,1442,Hammer,2016-11-15 14:27:43
-80.39528323,25.46984219,1443,Hammer,2016-11-15 14:32:43
-80.39540652,25.46972420,1444,Hammer,2016-11-15 14:37:43
-80.39503665,25.47007816,1445,Hammer,2016-11-15 14:42:43.000001
-80.39515994,25.46996017,1446,Hammer,2016-11-15 14:47:43
-80.39479008,25.47031412,1447,Hammer,2016-11-15 14:52:43
-80.39491336,25.47019614,1448,Hammer,2016-11-15 14:57:43
-80.39454350,25.47055009,1449,Hammer,2016-11-15 15:02:43
-80.39466679,25.47043211,1450,Hammer,2016-11-15 15:07:43
-80.38734645,25.48559096,1451,Hammer,2016-11-15 15:12:43
-80.38721053,25.48569703,1452,Hammer,2016-11-15 15:17:43
-80.38707461,25.48580309,1453,Hammer,2016-11-15 15:22:43
-80.38693870,25.48590915,1454,Hammer,2016-11-15 15:27:43.000001
-80.38680278,25.48601522,1455,Hammer,2016-11-15 15:32:43
-80.38666686,25.48612128,1456,Hammer,2016-11-15 15:37:43
-80.38653095,25.48622734,1457,Hammer,2016-11-15 15:42:43
-80.38639503,25.48633341,1458,Hammer,2016-11-15 15:47:43
-80.38625911,25.48643947,1459,Hammer,2016-11-15 15:52:43
-80.38612320,25.48654553,1460,Hammer,2016-11-15 15:57:43
-80.40417115,25.49460608,1461,Hammer,2016-11-15 16:02:43
-80.40385788,25.49489661,1462,Hammer,2016-11-15 16:07:43
-80.38556546,25.47850070,1463,Hammer,2016-11-15 16:12:43.000001
-80.36302085,25.49889790,1464,Hammer,2016-11-15 16:17:43
-80.36311921,25.49876246,1465,Hammer,2016-11-15 16:22:43
-80.36281235,25.49916204,1466,Hammer,2016-11-15 16:27:43
-80.36291660,25.49902997,1467,Hammer,2016-11-15 16:32:43
-80.36338753,25.49834081,1468,Hammer,2016-11-15 16:37:43
-80.36349056,25.49820796,1469,Hammer,2016-11-15 16:42:43
-80.36320699,25.49862097,1470,Hammer,2016-11-15 16:47:43
-80.36329478,25.49847949,1471,Hammer,2016-11-15 16:52:43
-80.36359359,25.49807511,1472,Hammer,2016-11-15 16:57:43.000001
-80.36369662,25.49794226,1473,Hammer,2016-11-15 17:02:43
-80.40015793,25.49769081,1474,Hammer,2016-11-15 17:07:43
-80.39619629,25.47875422,1475,Hammer,2016-11-15 17:12:43
-80.39606043,25.47886034,1476,Hammer,2016-11-15 17:17:43
-80.39646803,25.47854198,1477,Hammer,2016-11-15 17:22:43
-80.39633216,25.47864810,1478,Hammer,2016-11-15 17:27:43
-80.39565283,25.47917871,1479,Hammer,2016-11-15 17:32:43
-80.39551696,25.47928483,1480,Hammer,2016-11-15 17:37:43
-80.39592456,25.47896646,1481,Hammer,2016-11-15 17:42:43.000001
-80.39578869,25.47907259,1482,Hammer,2016-11-15 17:47:43
-80.39538109,25.47939095,1483,Hammer,2016-11-15 17:52:43
-80.39524523,25.47949707,1484,Hammer,2016-11-15 17:57:43
-80.40039826,25.47424026,1485,Hammer,2016-11-15 18:02:43
-80.40044184,25.47408291,1486,Hammer,2016-11-15 18:07:43
-80.40028932,25.47454769,1487,Hammer,2016-11-15 18:12:43
-80.40035469,25.47439761,1488,Hammer,2016-11-15 18:17:43
-80.40054132,25.47360578,1489,Hammer,2016-11-15 18:22:43
-80.40056116,25.47344457,1490,Hammer,2016-11-15 18:27:43.000001
-80.40048541,25.47392555,1491,Hammer,2016-11-15 18:32:43
-80.40052148,25.47376698,1492,Hammer,2016-11-15 18:37:43
-80.38950393,25.48993136,1493,Hammer,2016-11-15 18:42:43
-80.40012862,25.47483783,1494,Hammer,2016-11-15 18:47:43
-80.40020897,25.47469276,1495,Hammer,2016-11-15 18:52:43
-80.39775648,25.48142829,1496,Hammer,2016-11-15 18:57:43
-80.39762059,25.48153439,1497,Hammer,2016-11-15 19:02:43
-80.39748471,25.48164049,1498,Hammer,2016-11-15 19:07:43
-80.39734882,25.48174659,1499,Hammer,2016-11-15 19:12:43.000001
-80.39811018,25.48088357,1500,Hammer,2016-11-15 19:17:43
-80.39807002,25.48104065,1501,Hammer,2016-11-15 19:22:43
-80.39799653,25.48118865,1502,Hammer,2016-11-15 19:27:43
-80.39788441,25.48131525,1503,Hammer,2016-11-15 19:32:43
-80.39810009,25.48056188,1504,Hammer,2016-11-15 19:37:43
-80.39811779,25.48072252,1505,Hammer,2016-11-15 19:42:43
-80.37808967,25.49416888,1506,Hammer,2016-11-15 19:47:43
-80.37915206,25.48417894,1507,Hammer,2016-11-15 19:52:43
-80.37834050,25.49440004,1508,Hammer,2016-11-15 19:57:43.000001
-80.37822132,25.49427923,1509,Hammer,2016-11-15 20:02:43
-80.37769195,25.49365609,1510,Hammer,2016-11-15 20:07:43
-80.37764259,25.49350016,1511,Hammer,2016-11-15 20:12:43
-80.37782636,25.49394818,1512,Hammer,2016-11-15 20:17:43
-80.37928033,25.48406537,1513,Hammer,2016-11-15 20:22:43
-80.38928523,25.47520721,1514,Hammer,2016-11-15 20:27:43
-80.37856497,25.49465330,1515,Hammer,2016-11-15 20:32:43
-80.37940859,25.48395181,1516,Hammer,2016-11-15 20:37:43
-80.38217996,25.48966114,1517,Hammer,2016-11-15 20:42:43.000001
-80.39563736,25.47912092,1518,Hammer,2016-11-15 20:47:43
-80.39577328,25.47901485,1519,Hammer,2016-11-15 20:52:43
-80.37953686,25.48383825,1520,Hammer,2016-11-15 20:57:43
-80.38543719,25.47861427,1521,Hammer,2016-11-15 21:02:43
-80.38530892,25.47872784,1522,Hammer,2016-11-15 21:07:43
-80.39678895,25.47903491,1523,Hammer,2016-11-15 21:12:43
-80.39690799,25.47915639,1524,Hammer,2016-11-15 21:17:43
-80.39653943,25.47880269,1525,Hammer,2016-11-15 21:22:43
-80.39666991,25.47891343,1526,Hammer,2016-11-15 21:27:43.000001
-80.39620785,25.47873351,1527,Hammer,2016-11-15 21:32:43
-80.39638301,25.47873633,1528,Hammer,2016-11-15 21:37:43
-80.39591361,25.47891365,1529,Hammer,2016-11-15 21:42:43
-80.39604944,25.47880773,1530,Hammer,2016-11-15 21:47:43
-80.37222559,25.49031112,1531,Hammer,2016-11-15 21:52:43
-80.37235385,25.49019757,1532,Hammer,2016-11-15 21:57:43
-80.37196905,25.49053824,1533,Hammer,2016-11-15 22:02:43
-80.37209732,25.49042468,1534,Hammer,2016-11-15 22:07:43
-80.37171251,25.49076535,1535,Hammer,2016-11-15 22:12:43.000001
-80.37184078,25.49065179,1536,Hammer,2016-11-15 22:17:43
-80.37145598,25.49099246,1537,Hammer,2016-11-15 22:22:43
-80.37158425,25.49087890,1538,Hammer,2016-11-15 22:27:43
-80.40125343,25.48586396,1539,Hammer,2016-11-15 22:32:43
-80.38004993,25.48338400,1540,Hammer,2016-11-15 22:37:43
-80.37248212,25.49008401,1541,Hammer,2016-11-15 22:42:43
-80.37261039,25.48997046,1542,Hammer,2016-11-15 22:47:43
-80.39743168,25.47781274,1543,Hammer,2016-11-15 22:52:43
-80.38354078,25.48856070,1544,Hammer,2016-11-15 22:57:43.000001
-80.38340486,25.48866677,1545,Hammer,2016-11-15 23:02:43
-80.39757541,25.47771542,1546,Hammer,2016-11-15 23:07:43
-80.38435628,25.48792434,1547,Hammer,2016-11-15 23:12:43
-80.38422036,25.48803040,1548,Hammer,2016-11-15 23:17:43
-80.38462811,25.48771222,1549,Hammer,2016-11-15 23:22:43
-80.38449220,25.48781828,1550,Hammer,2016-11-15 23:27:43
-80.38381261,25.48834858,1551,Hammer,2016-11-15 23:32:43
-80.38367669,25.48845464,1552,Hammer,2016-11-15 23:37:43
-80.38408445,25.48813646,1553,Hammer,2016-11-15 23:42:43.000001
-80.38394853,25.48824252,1554,Hammer,2016-11-15 23:47:43
-80.38528965,25.49294539,1555,Hammer,2016-11-15 23:52:43
-80.38515077,25.49304827,1556,Hammer,2016-11-15 23:57:43
-80.38417861,25.49376843,1557,Hammer,2016-11-16 00:02:43
-80.38403972,25.49387130,1558,Hammer,2016-11-15 00:07:43
-80.38445637,25.49356267,1559,Hammer,2016-11-15 00:12:43
-80.38431749,25.49366555,1560,Hammer,2016-11-15 00:17:43
-80.38473413,25.49335691,1561,Hammer,2016-11-15 00:22:43
-80.38459525,25.49345979,1562,Hammer,2016-11-15 00:27:43.000001
-80.38501189,25.49315115,1563,Hammer,2016-11-15 00:32:43
-80.38487301,25.49325403,1564,Hammer,2016-11-15 00:37:43
-80.41164436,25.48506203,1565,Hammer,2016-11-15 00:42:43
-80.39715290,25.47801723,1566,Hammer,2016-11-15 00:47:43
-80.41153071,25.48466977,1567,Hammer,2016-11-15 00:52:43
-80.39729033,25.47791275,1568,Hammer,2016-11-15 00:57:43
-80.37878369,25.49227278,1569,Hammer,2016-11-15 01:02:43
-80.37891961,25.49216672,1570,Hammer,2016-11-15 01:07:43
-80.37905553,25.49206066,1571,Hammer,2016-11-15 01:12:43.000001
-80.37919144,25.49195460,1572,Hammer,2016-11-15 01:17:43
-80.37824003,25.49269701,1573,Hammer,2016-11-15 01:22:43
-80.37837594,25.49259095,1574,Hammer,2016-11-15 01:27:43
-80.37851186,25.49248489,1575,Hammer,2016-11-15 01:32:43
-80.37864778,25.49237884,1576,Hammer,2016-11-15 01:37:43
-80.38582199,25.47827357,1577,Hammer,2016-11-15 01:42:43
-80.38595026,25.47816000,1578,Hammer,2016-11-15 01:47:43
-80.37796819,25.49290912,1579,Hammer,2016-11-15 01:52:43
-80.37810411,25.49280306,1580,Hammer,2016-11-15 01:57:43.000001
-80.38633507,25.47781930,1581,Hammer,2016-11-15 02:02:43
-80.38646333,25.47770573,1582,Hammer,2016-11-15 02:07:43
-80.38607853,25.47804643,1583,Hammer,2016-11-15 02:12:43
-80.38620680,25.47793287,1584,Hammer,2016-11-15 02:17:43
-80.39043964,25.47418507,1585,Hammer,2016-11-15 02:22:43
-80.38395244,25.48828819,1586,Hammer,2016-11-15 02:27:43
-80.38941051,25.49742466,1587,Hammer,2016-11-15 02:32:43
-80.39036045,25.48967913,1588,Hammer,2016-11-15 02:37:43
-80.38982889,25.49814217,1589,Hammer,2016-11-15 02:42:43.000001
-80.38961970,25.49778342,1590,Hammer,2016-11-15 02:47:43
-80.39024728,25.49885968,1591,Hammer,2016-11-15 02:52:43
-80.39003809,25.49850092,1592,Hammer,2016-11-15 02:57:43
-80.39066567,25.49957718,1593,Hammer,2016-11-15 03:02:43
-80.39347896,25.48087663,1594,Hammer,2016-11-15 03:07:43
-80.39142878,25.49960530,1595,Hammer,2016-11-15 03:12:43
-80.39099233,25.49970102,1596,Hammer,2016-11-15 03:17:43
-80.39334309,25.48098275,1597,Hammer,2016-11-15 03:22:43
-80.36418256,25.50279006,1598,Hammer,2016-11-15 03:27:43.000001
-80.36400324,25.50278015,1599,Hammer,2016-11-15 03:32:43
-80.36454142,25.50278289,1600,Hammer,2016-11-15 03:37:43
-80.36436196,25.50279061,1601,Hammer,2016-11-15 03:42:43
-80.36490034,25.50276747,1602,Hammer,2016-11-15 03:47:43
-80.36472088,25.50277518,1603,Hammer,2016-11-15 03:52:43
-80.36521751,25.50265155,1604,Hammer,2016-11-15 03:57:43
-80.36507668,25.50275223,1605,Hammer,2016-11-15 04:02:43
-80.36549919,25.50245018,1606,Hammer,2016-11-15 04:07:43
-80.36535835,25.50255087,1607,Hammer,2016-11-15 04:12:43.000001
-80.40396124,25.48442159,1608,Hammer,2016-11-15 04:17:43
-80.38994642,25.48363571,1609,Hammer,2016-11-15 04:22:43
-80.39000308,25.48974802,1610,Hammer,2016-11-15 04:27:43
-80.39266376,25.48151335,1611,Hammer,2016-11-15 04:32:43
-80.39252789,25.48161947,1612,Hammer,2016-11-15 04:37:43
-80.37876725,25.48451962,1613,Hammer,2016-11-15 04:42:43
-80.37863899,25.48463318,1614,Hammer,2016-11-15 04:47:43
-80.37851072,25.48474674,1615,Hammer,2016-11-15 04:52:43
-80.37838245,25.48486030,1616,Hammer,2016-11-15 04:57:43.000001
-80.37825418,25.48497387,1617,Hammer,2016-11-15 05:02:43
-80.37812591,25.48508743,1618,Hammer,2016-11-15 05:07:43
-80.37799765,25.48520099,1619,Hammer,2016-11-15 05:12:43
-80.37786938,25.48531455,1620,Hammer,2016-11-15 05:17:43
-80.39021815,25.48342348,1621,Hammer,2016-11-15 05:22:43
-80.39008229,25.48352960,1622,Hammer,2016-11-15 05:27:43
-80.39048989,25.48321124,1623,Hammer,2016-11-15 05:32:43
-80.39035402,25.48331736,1624,Hammer,2016-11-15 05:37:43
-80.39076162,25.48299901,1625,Hammer,2016-11-15 05:42:43.000001
-80.39062575,25.48310513,1626,Hammer,2016-11-15 05:47:43
-80.37902379,25.48429250,1627,Hammer,2016-11-15 05:52:43
-80.37889552,25.48440606,1628,Hammer,2016-11-15 05:57:43
-80.39908689,25.46829048,1629,Hammer,2016-11-15 06:02:43
-80.39891414,25.46824592,1630,Hammer,2016-11-15 06:07:43
-80.39020070,25.48336361,1631,Hammer,2016-11-15 06:12:43
-80.39033661,25.48325755,1632,Hammer,2016-11-15 06:17:43
